,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100
518,450.315652,62.6887386,24.1072722,573.475542,62.5603658,23.2331116,950.94134,62.520883,22.9046011,6433.5072,62.5681662,23.1088094,63737.0211,62.57344,23.1419913,450.315652,62.6887386,24.1072722,7806759.25,2185.14125,-3534.40764,-0.257636392,573.475542,62.5603658,23.2331116,8240785.93,2248.98143,-3219.67346,-0.232687911,950.94134,62.520883,22.904601,8760397.78,2309.5518,-2339.32941,-0.165146016,6433.5072,62.5681662,23.1088094,8281691.45,2261.37767,-2353.5301,-0.170126297,63737.0211,62.57344,23.1419913,8249940.1,2231.13032,-2609.85747,-0.188882198,450.315652,0.000887113673,0.000222890065,573.475542,0.00107693106,0.000306198916,950.94134,0.00168080218,0.000518979485,6433.5072,0.00227242223,0.000869921649,63737.0211,0.00228172207,0.0302085975,2.99635187,66.6686098,32.9200899,7806759.26,2185.25905,-19.3477039,-0.00120687845,2.99780994,66.6678323,32.9076135,8240789.32,2249.101,-15.9375553,-0.000967807773,2.99926959,66.6670551,32.8951318,8762387.05,2310.55955,-8.54313702,-0.000503199662,3.01031161,66.6500383,32.9181247,8306336.19,2274.64217,-22.356549,-0.00135201799,7.73657578,63.9349535,30.1616409,8306346.09,2260.72791,22.3997321,0.0014151756
578,137.960906,2724.32643,9412799.32,156.641361,2729.35962,9417230.83,330.511235,2562.41352,9284247.54,3683.83639,2289.90045,8212116.56,30629.6164,2241.75179,8039724.48,137.960906,2724.32643,9412799.32,9412799.32,2725.00595,-1708.35788,-0.204723971,156.641361,2729.35962,9417230.83,9417230.83,2730.03919,-1412.06473,-0.161876189,330.511235,2562.41352,9284247.53,9284247.53,2563.15317,-1469.57772,-0.125505582,3683.83639,2289.90045,8212116.56,8212116.56,2290.75257,-2998.0469,-0.22064325,30629.6164,2241.75179,8039724.48,8039724.48,2242.62519,-2775.85813,-0.202964249,137.960906,0.00519751615,0.00360829912,156.640817,0.00546460438,0.00359015594,329.562681,0.00519660104,0.00273253859,3632.98615,0.00404701809,0.00277897062,29991.1237,0.0190642992,30.0415689,137.960906,2724.32644,9412799.33,9412799.33,2725.12578,0.0,0.0,156.640817,2729.36886,9417238.96,9417238.96,2730.16673,0.0,0.0,329.562682,2569.57196,9293107.57,9293107.57,2570.41943,0.0,0.0,3632.98615,2320.0121,8260818.73,8260818.73,2320.9507,0.0,0.0,29991.1218,2285.50451,8117634.94,8117634.94,2286.45727,0.0,0.0
596,110.684487,2979.56943,5988614.84,131.058008,2862.85086,6153777.21,366.005398,2428.30975,7028258.48,4350.79662,2264.10955,7916732.33,40367.0999,2255.10877,8192200.02,110.68449,2979.56947,5988614.71,5988614.71,2980.21504,-2802.21815,-0.25930232,131.058011,2862.85088,6153777.15,6153777.15,2863.52458,-2927.18369,-0.262860345,366.005399,2428.30975,7028258.47,7028258.47,2429.11245,-1932.65161,-0.15437441,4350.79662,2264.10955,7916732.33,7916732.33,2264.97331,-2219.73705,-0.164692395,40367.0999,2255.10877,8192200.02,8192200.02,2255.97686,-2676.39884,-0.194151742,107.483792,0.00712831976,0.00541490807,126.440769,0.00744554117,0.00576469653,359.344517,0.00536046377,0.00493350435,4332.04906,0.00341397543,0.00246581369,39953.5823,0.00394172568,0.68383235,107.483796,3060.33432,5940163.86,5940163.86,3061.0605,-969.369709,-0.0690422719,126.440771,2957.62813,6122041.88,6122041.88,2958.37947,846.141646,0.0594696849,359.344518,2468.36343,7069629.33,7069629.33,2469.26358,2263.05689,0.14827896,4332.04906,2272.94603,7932688.99,7932688.99,2273.9235,-237.21613,-0.0146848676,39953.5823,2276.51841,8231670.28,8231670.28,2277.49435,-633.737132,-0.0385155969
741,5.78211102,61.2983703,13.3919504,25.7208678,62.510356,22.8368602,308.157084,62.8942477,25.1760854,5828.07428,62.6284103,23.5082924,58777.3289,62.5802377,23.2156337,5.78211102,61.2983703,13.3919504,6425197.92,3052.95677,759.868018,0.081916803,25.7208678,62.510356,22.8368602,7734062.65,2516.49043,-1625.52961,-0.122313064,308.157084,62.8942477,25.1760854,8634366.46,2273.25842,-2797.85317,-0.189764766,5828.07428,62.6284103,23.5082924,8336490.17,2237.44893,-2805.99815,-0.20044038,58777.3289,62.5802377,23.2156337,8223583.1,2247.68861,-2701.37688,-0.195507924,5.78211102,0.196998192,0.182649781,25.7208678,0.0467027254,0.0490028875,308.157084,0.00632770233,0.00595814163,5828.07428,0.0025325071,0.0016760585,58777.3289,0.00261594195,0.330676556,2.00397401,60.0154228,0.178729091,6397995.68,3103.05421,1652.02464,1.54488774,2.06133562,60.1996626,2.27670471,7812142.47,2587.27943,1646.63442,0.390444006,2.82195721,61.9421587,18.7586281,8713818.33,2309.97698,21.1353286,0.00165311938,4.63571751,63.7904742,29.602112,8397046.67,2268.69609,26.4818388,0.00167966822,5.29487166,63.8978518,30.0218924,8274101.4,2274.54543,19.8162458,0.00125730872
575,297.830617,2322.31484,7293830.45,329.160539,2331.39362,7426815.4,566.153535,2290.61114,7472206.5,4811.71991,2262.3794,7950343.01,37194.7703,2244.61789,7947286.07,297.830617,2322.31484,7293830.45,7293830.45,2323.16344,-2329.22004,-0.176017749,329.160539,2331.39362,7426815.4,7426815.4,2332.23867,-2032.73828,-0.152463743,566.153535,2290.61114,7472206.5,7472206.5,2291.47009,-1717.89069,-0.12852347,4811.71991,2262.3794,7950343.01,7950343.01,2263.24405,-1935.67515,-0.143018477,37194.7703,2244.61789,7947286.07,7947286.07,2245.49017,-2607.14628,-0.191772503,297.83061,0.00184865722,0.00100063591,329.156185,0.00247268819,0.0016327461,563.490478,0.00325902975,0.00249779666,4751.9304,0.00310544655,0.0020397169,36624.205,0.0103299592,13.4631039,297.83061,2322.31489,7293830.51,7293830.51,2323.27191,-1493.58826,-0.0962359665,329.156185,2331.42293,7426848.54,7426848.54,2332.37609,-1501.02355,-0.095923499,563.490478,2300.89156,7485002.68,7485002.68,2301.85723,-1149.04298,-0.07320434,4751.9304,2289.2446,7992058.52,7992058.52,2290.21513,-927.393746,-0.0571995133,36624.2039,2276.87252,8002387.42,8002387.42,2277.84831,-848.588629,-0.0523071467
676,223.348729,62.5725523,23.3491125,376.709275,62.6343214,23.7075618,857.999715,62.6250787,23.5911988,6051.07609,62.5907098,23.3263289,61683.818,62.583685,23.2663072,223.348731,62.5725523,23.3491124,7092299.22,2255.165,-4214.07067,-0.327471193,376.709277,62.6343214,23.7075618,7561424.87,2205.63863,-4283.99823,-0.319966136,857.999717,62.6250787,23.5911988,7968974.05,2196.95827,-4085.82344,-0.297991163,6051.07609,62.5907098,23.3263289,8124167.7,2227.46721,-3239.462,-0.235320766,61683.818,62.583685,23.2663072,8087590.26,2257.10694,-2799.94197,-0.204115381,223.348729,0.00174738352,0.000348062557,376.709275,0.00158706631,0.00037037462,857.999715,0.00186135094,0.000571259169,6051.07609,0.00243165144,0.00139341379,61683.818,0.00330756653,2.03095589,4.58914764,60.8698611,9.43604982,7092299.45,2255.11857,388.969482,0.047547412,5.13403243,61.4811811,15.0929569,7561485.24,2205.64105,-219.311891,-0.0205291732,6.17052683,62.3480197,21.7797188,7988769.81,2206.9685,-734.913997,-0.0557147814,6.93377379,62.8032367,24.666075,8221236.1,2278.66642,-223.643828,-0.0157050142,11.5545502,62.7107517,24.0969636,8135276.16,2283.8523,-78.8747348,-0.00563340015
224,269.475757,2780.8762,7293074.88,358.067319,2690.81284,7611238.32,679.966112,2503.06612,7930949.25,4838.32664,2245.1342,8353630.89,42157.8319,2236.58204,8262004.14,269.475757,2780.8762,7293074.88,7293074.88,2781.55151,-1638.7905,-0.169049396,358.067319,2690.81284,7611238.32,7611238.32,2691.51722,-1986.69201,-0.183842596,679.966112,2503.06612,7930949.25,7930949.25,2503.83634,-2644.48098,-0.212742247,4838.32664,2245.1342,8353630.89,8353630.89,2246.0045,-2786.45894,-0.202370057,42157.8319,2236.58204,8262004.14,8262004.14,2237.45686,-2681.6204,-0.194168428,269.473677,0.00138386926,0.000271359171,357.936273,0.00169380345,0.000478891919,671.591118,0.00243522184,0.000959596541,4727.24641,0.00309478263,0.00124790197,41517.9853,0.00361511242,0.283489296,269.473677,2780.89677,7293076.26,7293076.26,2781.67986,-82.3319169,0.0,357.936273,2691.75571,7611591.99,7611591.99,2692.56472,-110.036241,0.0,671.591118,2532.84694,7957715.01,7957715.01,2533.7067,-192.296838,0.0,4727.24641,2294.16511,8444034.08,8444034.08,2295.11247,-62.733811,-0.0283952493,41517.9853,2268.18409,8322497.5,8322497.5,2269.05527,30.2760956,0.0023906745
779,25.5042815,2373.66896,6647644.01,59.212736,2328.07475,7284463.56,330.642541,2253.92536,7619372.0,4077.06892,2259.16972,8157032.19,40483.3202,2261.04571,8229711.29,25.5042815,2373.66896,6647644.01,6647644.01,2374.49581,-2259.19267,-0.179639197,59.212736,2328.07475,7284463.56,7284463.56,2328.91439,-2646.84498,-0.204561982,330.642541,2253.92536,7619372.0,7619372.0,2254.78962,-2998.17099,-0.230297432,4077.06892,2259.16972,8157032.19,8157032.19,2260.03486,-2794.80659,-0.204957657,40483.3202,2261.04571,8229711.29,8229711.29,2261.91133,-2744.53165,-0.198805336,25.5042815,0.0209918667,0.00914642352,59.212736,0.0125595122,0.00620388769,330.639679,0.0050919642,0.00241897878,4070.4311,0.00358993156,0.00132101063,40106.3075,0.00412222565,1.09226649,25.5042815,2373.66896,6647644.01,6647644.01,2374.60522,-207.05315,-0.0139395722,59.212736,2328.07475,7284463.56,7284463.56,2329.02924,-224.08082,-0.0144375161,330.639679,2253.94255,7619403.44,7619403.44,2254.92831,-228.409296,-0.0144155403,4070.4311,2262.45129,8163646.72,8163646.72,2263.43198,-19.8941472,-0.00121261061,40106.3074,2280.49457,8265892.86,8265892.86,2281.39553,0.00436362484,2.73556047e-07
937,100.976263,61.4663744,14.8700101,158.800139,62.002352,19.2035663,565.339466,62.6119194,23.4316447,6630.91254,62.6038644,23.368069,60017.8525,62.5789813,23.2087476,100.976263,61.4663744,14.8700101,4884950.74,2751.64793,-2162.33043,-0.25370927,158.80014,62.002352,19.2035663,6180704.72,2561.36441,-2753.77141,-0.252765586,565.339467,62.6119194,23.4316447,7624831.2,2307.28124,-2939.7319,-0.219933417,6630.91254,62.6038644,23.368069,8119257.42,2235.03075,-2657.24083,-0.192912935,60017.8525,62.5789813,23.2087476,8206067.58,2246.53472,-2679.85048,-0.194185665,100.976263,0.00745909202,0.00555965375,158.800139,0.00558426885,0.00396068947,565.339466,0.00308827313,0.00182075226,6630.91254,0.00222048107,0.00131215903,60017.8525,0.00255151157,0.302108622,2.09073006,60.442899,4.98450295,4884950.74,2751.62526,1392.84084,0.282267236,2.31378757,61.36777,14.0754623,6180704.72,2561.34923,624.397182,0.0669438373,3.07904616,63.5132056,28.4795,7625029.81,2307.47117,-305.494285,-0.0207308036,3.88032562,64.846969,32.7412617,8145523.73,2249.33266,-91.0934143,-0.00557801616,4.30734683,64.8242279,32.6888216,8252215.97,2271.1538,5.34679992,0.000325543485
955,481.505098,62.310404,21.1392834,601.156905,62.3065457,21.1343425,992.875915,62.3958674,21.8401942,6580.38695,62.543878,22.915357,63934.7733,62.5710339,23.1232391,481.505098,62.310404,21.1392834,8193202.52,2045.6065,-4545.05459,-0.345356097,601.156905,62.3065457,21.1343425,8629460.71,2171.53585,-4304.49839,-0.31873984,992.875915,62.3958674,21.8401942,8799009.81,2288.99214,-3565.53173,-0.257204852,6580.38695,62.543878,22.915357,8105718.55,2245.95055,-2466.69795,-0.180990966,63934.7733,62.5710339,23.1232391,8234206.16,2229.10221,-2626.53346,-0.190347744,481.505098,0.000821782496,0.000200350591,601.156905,0.00102856938,0.000295163911,992.875915,0.00162960403,0.000565711161,6580.38695,0.00222347667,0.00090313279,63934.7733,0.00227510373,0.030936977,2.99671904,66.6680764,32.9194232,8199704.27,2048.05849,-1564.70664,-0.0952374418,2.99803037,66.6675124,32.9072131,8647377.03,2178.54583,-1666.14525,-0.0987700125,2.99934311,66.6669485,32.8949982,8831874.06,2303.3987,-1762.92783,-0.1034292,2.99993429,66.6666949,32.8894999,8136541.55,2262.90807,-1730.21067,-0.105767059,2.99999343,66.6666695,32.88895,8291881.74,2259.48224,-1727.43179,-0.104604256
401,38.8172542,3123.03307,10469840.3,72.2109206,2758.15676,9373868.53,369.306455,2373.41787,8649260.85,4646.03034,2265.19458,8113204.53,36089.7335,2242.04203,7940126.7,38.8172542,3123.03307,10469840.3,10469840.3,3123.65973,49.695217,0.00318816401,72.2109206,2758.15676,9373868.53,9373868.53,2758.86876,-2428.35108,-0.16223892,369.306455,2373.41787,8649260.85,8649260.85,2374.24576,-2961.69038,-0.20567543,4646.03034,2265.19458,8113204.53,8113204.53,2266.05906,-2402.89129,-0.17496212,36089.7335,2242.04203,7940126.7,7940126.7,2242.91546,-2731.86231,-0.200890435,38.7979269,0.0150401591,0.00734944176,72.0477935,0.0107179182,0.00570993598,367.929535,0.00472503001,0.00273953712,4618.4144,0.00319334109,0.00204581878,35538.6621,0.0112221117,15.0905262,38.7979269,3124.45562,10470971.3,10470971.3,3125.167,3138.99477,0.167972508,72.0477935,2763.79616,9380922.35,9380922.35,2764.60025,2582.37338,0.146399798,367.929535,2381.29908,8664817.88,8664817.88,2382.23215,527.973091,0.0312315488,4618.4144,2277.69118,8135153.19,8135153.19,2278.66663,-1568.09242,-0.0958523208,35538.6609,2273.99087,7995432.78,7995432.78,2274.96789,-1839.44848,-0.113432076
159,67.71966,2836.82162,5973129.11,79.5983183,2751.62727,6358983.61,287.232406,2407.04823,7817583.26,4521.0924,2260.87907,8091610.57,42491.6974,2236.32241,8216736.7,67.71966,2836.82162,5973129.11,5973129.11,2837.50076,-98.6656024,-0.00907334029,79.5983183,2751.62727,6358983.61,6358983.61,2752.3318,-133.754623,-0.0115173943,287.232406,2407.04823,7817583.26,7817583.26,2407.86863,-2030.06714,-0.145330342,4521.0924,2260.87907,8091610.57,8091610.57,2261.74704,-2497.93221,-0.180504389,42491.6974,2236.32241,8216736.7,8216736.7,2237.19801,-2586.68471,-0.18726848,67.71966,0.0208534467,0.0332798832,79.598317,0.0196823428,0.0314017531,287.188598,0.00808406276,0.0125068853,4502.82992,0.00334318927,0.004153635,41944.9775,0.00350250586,0.118847357,67.71966,2836.82162,5973129.11,5973129.11,2837.60512,1847.45305,0.13095737,79.598317,2751.62731,6358983.61,6358983.61,2752.43495,2203.58091,0.151778641,287.188598,2407.3746,7818071.16,7818071.16,2408.29758,312.897795,0.0194876022,4502.82992,2269.101,8107412.71,8107412.71,2270.08014,-118.207388,-0.00723805323,41944.9775,2263.05848,8267417.97,8267417.97,2264.03123,2.84796749,0.000171575151
572,367.189217,62.3450742,21.7820318,416.078817,62.3529514,21.7754717,741.643082,62.5298939,22.9153609,5800.758,62.6077324,23.4564982,45333.3352,62.5998643,23.3866695,367.189217,62.3450742,21.7820318,8389866.93,2318.13318,-2191.53581,-0.162114493,416.078817,62.3529514,21.7754717,8422409.83,2291.77634,-2128.35849,-0.157160286,741.643082,62.5298939,22.9153609,8085566.34,2247.27792,-2075.16908,-0.152452628,5800.75801,62.6077324,23.4564982,7984911.87,2244.34063,-2916.72951,-0.213122599,45333.3352,62.5998643,23.3866695,8011310.01,2237.44814,-2775.50592,-0.202771167,367.189217,0.00171499151,0.00108627487,416.078817,0.00194332434,0.00118749991,741.643082,0.00229458079,0.00116902053,5800.758,0.0025318137,0.00157368569,45333.3352,0.0123497508,19.3207962,6.40203519,62.5344438,23.1956148,8640472.72,2509.56372,685.10184,0.0483930994,6.62668186,62.6619932,23.9318165,8721825.83,2510.66502,504.469738,0.0349175354,6.87042967,62.7916477,24.638578,8313331.09,2411.01024,319.866921,0.022349817,7.04449468,62.8439702,24.9068364,8057604.43,2291.73286,54.8590861,0.00387245441,12.427418,62.5718493,23.2193316,8090777.59,2282.63833,21.7823267,0.00158922094
222,472.541706,63.1354227,26.0729103,535.690874,63.1034485,25.8540724,856.32558,63.0427078,25.5976199,6279.78859,62.7288561,24.115094,55867.2074,62.6017279,23.3746153,472.541709,63.1354227,26.0729102,8704803.92,2346.54637,-1684.25316,-0.111797765,535.690877,63.1034485,25.8540723,8735880.25,2355.59308,-1649.7273,-0.1097727,856.325581,63.0427078,25.5976198,8674359.5,2353.04091,-2051.1102,-0.137648186,6279.78859,62.7288561,24.115094,8035112.88,2292.57499,-2834.13026,-0.203600732,55867.2074,62.6017279,23.3746153,7933824.36,2257.57313,-2640.36917,-0.193888087,472.541706,0.00133031034,0.00101048064,535.690874,0.00162640253,0.00126257942,856.32558,0.00211022052,0.00151310496,6279.78859,0.00235482546,0.00169331963,55867.2074,0.00575450391,6.67921608,6.42773951,62.5313665,23.1314171,8704803.92,2346.5302,-926.552417,-0.0652964209,6.64246867,62.6601842,23.8925168,8735880.37,2355.58131,-1114.17613,-0.0771204508,6.87582569,62.7910606,24.6252207,8674958.42,2353.32708,-1206.41309,-0.0825414842,6.98734834,62.8505176,24.9445363,8054790.1,2305.19103,-1015.76106,-0.0716599872,6.99873246,62.8564802,24.9760902,7978657.53,2284.51788,-928.583284,-0.0657799778
903,181.395609,2353.44181,9646059.32,222.391061,2314.41238,9336164.93,481.698468,2132.53879,8163756.21,3788.86171,2196.76723,8045920.89,39677.5096,2247.1846,8196519.5,181.395609,2353.44181,9646059.32,9646059.32,2354.26212,-2122.24191,-0.157062549,222.391061,2314.41238,9336164.93,9336164.93,2315.2475,-1864.76255,-0.138746864,481.698468,2132.53879,8163756.21,8163756.21,2133.44977,-2364.94808,-0.180103768,3788.86171,2196.76723,8045920.89,8045920.89,2197.65663,-2661.08983,-0.196557249,39677.5096,2247.1846,8196519.5,8196519.5,2248.05551,-2674.33111,-0.194167744,175.024077,0.00300152131,0.00140306501,210.495375,0.00344096623,0.00160605975,439.027667,0.00381919559,0.00173935767,3683.2002,0.00399842681,0.00238399235,39162.6811,0.00395717818,0.561808014,175.024077,2436.19118,9801849.02,9801849.02,2437.10384,-570.209446,-0.0312461546,210.495375,2438.68448,9573229.86,9573229.86,2439.59594,-544.515407,-0.0303851727,439.027667,2325.60149,8531621.17,8531621.17,2326.55698,-500.066251,-0.0297533406,3683.2002,2255.06941,8153189.99,8153189.99,2256.05464,-479.742749,-0.0292869397,39162.6811,2274.27135,8246927.73,8246927.73,2275.24826,-483.618556,-0.0293641645
834,23.1588907,2611.79846,6052230.64,55.2093144,2382.94465,6491807.7,317.358919,2235.9233,7161254.55,4293.46282,2223.0893,7961581.59,41564.0964,2229.78344,8202169.62,23.1588907,2611.79846,6052230.64,6052230.64,2612.55759,-2147.21872,-0.172340213,55.2093144,2382.94465,6491807.7,6491807.7,2383.77833,-3043.94803,-0.234743012,317.358919,2235.9233,7161254.55,7161254.55,2236.80749,-2727.26865,-0.204180854,4293.46282,2223.0893,7961581.59,7961581.59,2223.97118,-2588.55798,-0.189625557,41564.0964,2229.78344,8202169.62,8202169.62,2230.66129,-2661.69332,-0.193100223,23.1588907,0.0275812893,0.015844429,55.2093144,0.0145768333,0.0083103864,317.35681,0.00537219463,0.00272208133,4243.37043,0.00345038158,0.00146582577,40871.3853,0.00363220804,0.204232075,23.1588907,2611.79846,6052230.64,6052230.64,2612.64923,2143.53161,0.151764764,55.2093144,2382.94465,6491807.7,6491807.7,2383.87707,1020.02392,0.0697616447,317.35681,2235.93654,7161275.49,7161275.49,2236.9302,-104.936926,-0.00683617316,4243.37043,2247.17982,8005057.63,8005057.63,2248.1685,-52.7730142,-0.00325233681,40871.3853,2264.52821,8267627.48,8267627.48,2265.50097,5.80967949,0.000350133916
74,97.717647,61.5926657,15.9521313,115.10661,61.7598778,17.2968295,395.363536,62.5780995,23.1343924,6105.56329,62.659822,23.7200206,58810.7664,62.5903167,23.2827642,97.717647,61.5926657,15.9521313,9120329.91,3101.81918,-2564.96331,-0.212650557,115.10661,61.7598778,17.2968295,9120598.5,3009.84068,-2719.69473,-0.216533571,395.363536,62.5780995,23.1343924,8824510.78,2504.15045,-2838.81671,-0.198684041,6105.56329,62.659822,23.7200206,7867099.21,2255.32404,-2535.17001,-0.185584732,58810.7664,62.5903167,23.2827642,8198368.84,2254.91674,-2730.86376,-0.197660112,97.717647,0.00972057002,0.00946760141,115.10661,0.00926209827,0.00875728934,395.363536,0.00472831543,0.00382521152,6105.56329,0.00240566556,0.00124960625,58810.7664,0.00269027412,0.491093869,2.00383661,60.018271,0.213439142,9120329.91,3101.78832,-869.323705,-0.623073405,2.06725094,60.2203712,2.52104379,9120598.51,3009.80951,783.748871,0.163446289,2.84964635,61.9894445,19.1598914,8825046.21,2504.46279,1102.63016,0.0847958993,4.66714524,63.7892667,29.6046073,7882839.87,2264.52419,63.1088489,0.00413113373,9.43878053,63.2846391,27.3133912,8239618.85,2277.29759,25.5794874,0.00170510239
912,259.328025,2583.91443,6691999.61,289.042175,2598.36275,6679095.3,494.994425,2539.81888,7212839.75,4625.13083,2297.3512,7824811.54,37547.6387,2249.65593,7926566.77,259.328025,2583.91443,6691999.61,6691999.61,2584.64182,-1158.30645,-0.121343703,289.042175,2598.36275,6679095.3,6679095.3,2599.08487,-1028.18952,-0.110021997,494.994425,2539.81888,7212839.75,7212839.75,2540.56463,-359.037968,-0.0338835067,4625.13083,2297.3512,7824811.54,7824811.54,2298.1998,-1782.14669,-0.134660124,37547.6387,2249.65593,7926566.77,7926566.77,2250.52592,-2553.32899,-0.188355154,258.705203,0.00214734701,0.00119630557,288.04898,0.0028729303,0.00195279331,493.347924,0.00377588963,0.00305279203,4586.3513,0.00322552797,0.00235005543,37002.196,0.00988193557,12.60295,258.705203,2589.96658,6692859.12,6692859.12,2590.82489,-228.892201,-0.0153268736,288.04898,2607.08056,6680007.11,6680007.11,2607.93306,-222.539074,-0.0149546281,493.347924,2548.03967,7216586.05,7216586.05,2548.91174,-218.247649,-0.0141476203,4586.3513,2315.64578,7850882.43,7850882.43,2316.60525,-239.98638,-0.0149329306,37002.195,2280.2456,7978159.26,7978159.26,2281.21994,-243.977751,-0.0150615095
